label,evaluation
1,裤子已经收到了，大小、颜色、质量完全与卖家描述一致，非常不错。给朋友买的生日礼物，朋友穿着很帅，完全超出了我的预期。而且客服的服务态度很好，物流也很快，下次还会继续在这家店买衣服的。
1,裤子质量，手感什么的都非常好，穿着很舒适，物超所值，下次还想来这买
1,嗯，裤子很漂亮，穿着质量很舒服，而且质感还很好，嗯现在现在穿刚刚好。好评。很满意的一次购物
0,真的很水 跟照片差别太大
1,质量很好，裤子穿起来很舒服，值得来买，小伙伴们快来买吧
0,垃圾裤子，以后就算降价一半都不会在买了，特别是包装袋，呢吗的像从垃圾堆里面找出来的一样，不仅旧还烂
0,说实话，物流还可以。但是质量真的很差，做工也很一般。而且还没过水就有起毛的现象。穿了一次起毛的现象更严重了，布料也差，很粗糙。车缝线的地方，看起来就像要裂开，质量可见一斑！
1,裤子不错喔，穿在身上也挺合身的，满满的好评！
1,非常满意，手感质量都还可以，穿上很舒服，
1,给男票买的，特别合适，裤子质量不错，穿着舒服，还很帅，他很喜欢，超级赞超级赞
1,还可以，快递速度很快，裤子穿着舒服
0,失败的购物，以后再也不跟网上买衣服咯
1,直接上图。    一起拍下买的两件不同码数的裤子，颜色不同，做工差异很大，一件线头到处都是，一件基本看不到，问客服，客服说工序不同造成的差异???
1,老公一个胖子穿的很显瘦啊！质量应该是棉的，摸上去很舒服！最工很精细啊！没掉色嘛！不错
1,衣服穿起来很帅气，布料很舒服。很不错，和我想象的出不多，下次还会购买的。
1,裤子早就收到了因时间关系没及时评价，就是因为好的原因今天来评价！裤子太好了和描述的一样，质量好弹性大，裤型时尚，穿着非常合体！同时要感谢客服mm服务态度认真回复特快，等有时间我还来买别的颜色。物流给力5分！
1,东西不错，蛮合身，物流速度也快。
1,朋友推荐的，收到实物应该是好东西，给个好评
1,"好评，值得推荐.便宜实惠,质量也不错。性价比还是蛮高，还会再来光顾的。"
1,卖家的服务太棒了，考虑非常周到，商品完好无损，派件员态度很好    质量不错，这个价格能买到确实很划算，老公穿上大小刚好合适，款式挺好的
1,质量很好，面料不错，手感特别舒服
0,裤子真差劲地摊货，再也不来京东买了
1,裤子穿上不错 质量也不错 棒棒哒 值得购买
1,收到的裤子挺好的老公喜欢，就给弟弟的一条买厚了，联系客服马上答应帮忙换货，非常谢谢，会再回购的很好的店家
1,裤子很不错，没有色差，尺码很标准，正好合适。洗了一次，几乎没有掉色，性价比很高的一条裤子。感谢卖家。
1,裤子穿上去感觉好，挺休闲挺好穿的
0,一点都不靠谱，太差。
0,质量差，比别家一样的还贵*。后悔在这家买
1,裤子质量不错，男盆友很喜欢。想买的亲不要犹豫哦
1,衣服很合适买了好几年了，每年夏天十几件，信得过
1,宝贝质量不错，很喜欢。好评。
1,衣服已经收到，试穿了下大小刚好，非常舒适，没色差，下次还会继续光顾。
1,裤裤收到了，非常好！腰头踩线不错，不像有些裤子穿上老搁肉，这条穿上很舒服！好评一个！
1,衣服质量 款式都不错 穿着大小合适 和描述的一样 面料不错
1,卖家服务态度好，东西很好，下次继续光临
1,没话说，花花公子值得信赖???
1,挺好的，大小合适，质量也不错，值二十块钱
0,不是京东自营的东西不要买
1,快递已收到，裤子布料摸起来很舒服，扯了一下弹性也不错，不错的一次网购，很满意，下次再来看看
0,和网上的不一样，面料不好
1,裤子非常不错，价格又实惠，这裤子是我刚洗过不掉色，挺好的，物有所值，谢谢店家！
1,很合的裤子，穿起来吃那也合适，很开心的购物，本来想100多的裤子不会太好，结果最后的收获很大，真的很不错
1,尺寸合身，裤型还可以，但是这种颜色有些太暗，有色差。
1,裤子收到了，质量很好，没有色差，穿上大小合适，面料不错穿着也舒服
1,宝贝收到，立马试穿。做工精细，用料考究。款式升级，价格厚道。此店商品，件件点赞。    衣服不错质量很好很喜欢穿着舒服好看朋友问在哪买的正推荐呢很好的卖家很好的一次购物下次还会光顾的
1,我想问一下，我因为裤子码数小了换货的！为什么给我换一条发霉的！本来看裤子可以，一看发霉，什么鬼！你们发货不检查的吗？
1,衣服还不错，穿着也舒服，就是气味重了点
1,裤子不错！尺寸正好！颜色也没有误差！客服服务态度也非常好！很满意的一次购物！祝老板生意兴隆！
1,买了四件花花公子的衣，裤，四个不同的生产商四个不同的地方四个不同的物流，查询电话号码也不一样，扫描查询显示无记录，希望给后来的朋友做参考。
0,和地摊货差不多
1,裤子收到了，款式很好看，穿着很舒服，质量非常好，尺码也没有偏差，非常满
1,穿着很舒服，很透气，不昧着良心真的不错，172cm72公斤L码刚合身。
1,感觉不怎么习惯，还是实体店买好一些
1,买过好多条花花公子的裤子了，质量不错！很好穿！
1,不好意思，收货晚了，最近太忙。东西很不错，同等质量便宜好多，绝对超值
1,裤子收到了 摸着质量很好 手感也不错 送男朋友很合适！！！满意
1,裤子质量很不错是我喜欢的类型，而且很时尚，夏天穿也不会太热，可以，必须给个好评！
1,快递拿到了，手感摸起来很舒服，而且掌柜的服务态度很好，赞赞赞
0,跟以前买的完全不一样，跟图片也不一样，这么薄奶头都看得很明显
1,衣服真的不错啊，穿着非常舒服，布料非常舒适，物流超快，非常满意。
0,jb，太垃圾了，上当了。
1,确实挺有弹性，就是薄了点这可不像秋款像夏款的?没有异味，质量应该不错，已买的第二条了，唯一失望的就是薄了点
1,裤子挺好的， 料子舒服的，质量也不错
1,简简单单的一件T 恤，总体感觉不错，无论质感还是做工。物有所值。还会再买。
1,质量是不错，很合身，卖家态度也好
1,挺好的，给弟弟买的，他个子很高，也不胖，套个保暖裤也能穿。
1,评价晚了，裤子很好，质量和版型都不错，这些钱
1,不错不错， 而且有弹性 标准 裤子质量很好 面料摸起来舒适，而且有弹性！ 很有型，裤子的质量也很不错！
1,还不错，就是第一次洗的时候掉色
1,衣服不错，穿上很舒服，面料不错
1,第一次买你们家的裤子，质量好到不敢相信这才不到***的质量，跟我平时在实体店一条***的裤子一样，下次再来光顾你们店哦
0,裤子送来有损坏
1,质量颜色都差不多，老公挺喜欢的
1,东西很不错 快递也快 价格很便宜
0,发货慢就不说了。刚收到裤子就降价***！太不厚道了！客服服务态度差劲
1,新买的牛仔裤，一开始还很担心，拿到以后很开心，裤子质量不错，也很耐看，很满意的一次购物，物有所值。
1,穿着舒服，弹力舒适，大小适合
1,质量很好，穿着很有型，比那买一送一的强多了，做工精细，就是遗憾没有赶上搞活动，下次再来吧！
1,一口气买了两条，质量没有失望，还是挺好的，下次还会再来，支持，性价比高
1,产品质量很好！价格便宜！值得表扬
1,从京东买了好几条裤子了，质量还不错
1,衣服很好，穿着也很舒服，而且快递也特别快，朋友看了都说要买一件。?
1,花花公子牛仔裤，已买2条，搞活动99元买的，面料不错，大小合适，质量不错。
1,从这个价格来说，绝对是匠心工艺，强烈推荐大家购买，很难得遇到面料和质感这么舒服的，这绝不是刷单，我自己也是做鞋子衣服的，实在话
1,实惠。穿上很合适。老婆说挺好看的。
1,裤子收到了，质量非常好，这个价格买到这个料子的裤子简直太高兴了，下次还来这家店买，建议大家可以买，质量很好
1,好，商品不错，值得拥有。第二次买了
0,衣服太大    你不是说合适1.60    垃圾
1,买大了，175，70公斤，L码的太大了，建议买小号一点，搞活动25元西藏包邮，就不再换了，还不够运费的。
1,衣服收到了，快递很快，店家服务态度也很好，衣服质感很舒服，总之好评！好评！好评！下次还会购买。
1,很好，质量很好，款型不错，推荐！
1,衣服挺不错的，穿着比较舒服。
1,比较薄，适合10-20度的气候。做工很好，是品牌的感觉。属于修身型。两种颜色都很好看。
1,本来拿回来看着以为是大的 可以穿上身刚刚好 一点线头都没有质量 和牌子店里买的一样 很好 就是长了一点不过没事，拿出去给人家改一下裤脚还是可以的 准备再要两条 希望一样的好。
1,裤子质量很好，穿上很舒服，洗了之后不掉色。卖家很热情，推荐的尺码也刚好。物流速度也挺快的，很愉快的一次购物，会再次光临的
0,便宜没有好货
1,还是比较满意，店家服务态度也好。谢谢啦
1,比我想象中的要好以为便宜买不到好裤子……结果非常满意
1,质量很好，没有色差，面料穿上很舒服。物超所值。
1,时尚，透气，舒适，已经是第二次购买。
1,没想到物流那么快。裤子质量很好，摸着很舒服，没有任何异味。和店面卖的一样价格却便宜好多。尺码刚刚好，太顺心了。好棒
